Date,Time,NO2(GT),PT08.S4(NO2),Temperature (C),Relative Humidity,Absolute Humidity,Datetime
2004-03-22,19:00:00,143.0,1993.0,15.6,47.4,0.8347,2004-03-22 19:00:00
2004-03-22,20:00:00,146.0,1965.0,15.3,47.4,0.8178,2004-03-22 20:00:00
2004-03-22,21:00:00,124.0,1758.0,14.5,49.7,0.8177,2004-03-22 21:00:00
2004-03-22,22:00:00,113.0,1561.0,13.9,52.0,0.8231,2004-03-22 22:00:00
2004-03-22,23:00:00,80.0,1370.0,14.5,49.4,0.8106,2004-03-22 23:00:00
2004-03-23,00:00:00,72.0,1359.0,13.8,51.4,0.8071,2004-03-23 00:00:00
2004-03-23,01:00:00,64.0,1309.0,14.0,51.3,0.8163,2004-03-23 01:00:00
2004-03-23,02:00:00,70.0,1330.0,13.0,56.8,0.8444,2004-03-23 02:00:00
2004-03-23,03:00:00,80.11538461538461,1285.0,11.0,70.0,0.9215,2004-03-23 03:00:00
2004-03-23,04:00:00,31.0,1261.0,10.1,76.8,0.9483,2004-03-23 04:00:00
2004-03-23,05:00:00,22.0,1212.0,8.8,80.5,0.9147,2004-03-23 05:00:00
2004-03-23,06:00:00,47.0,1287.0,9.6,75.4,0.9004,2004-03-23 06:00:00
2004-03-23,07:00:00,88.0,1429.0,9.8,75.0,0.9093,2004-03-23 07:00:00
2004-03-23,08:00:00,130.0,1829.0,10.0,74.2,0.9117,2004-03-23 08:00:00
2004-03-23,09:00:00,132.0,2095.0,11.2,69.7,0.9232,2004-03-23 09:00:00
2004-03-23,10:00:00,132.0,1857.0,12.0,62.9,0.8803,2004-03-23 10:00:00
2004-03-23,11:00:00,131.0,1794.0,12.8,55.8,0.821,2004-03-23 11:00:00
2004-03-23,12:00:00,129.0,1746.0,13.1,54.8,0.8234,2004-03-23 12:00:00
2004-03-23,13:00:00,132.0,1847.0,13.8,53.4,0.8351,2004-03-23 13:00:00
2004-03-23,14:00:00,110.0,1639.0,16.0,42.4,0.7674,2004-03-23 14:00:00
2004-03-23,15:00:00,99.0,1589.0,14.1,49.8,0.7971,2004-03-23 15:00:00
2004-03-23,16:00:00,100.0,1570.0,12.0,61.1,0.8537,2004-03-23 16:00:00
2004-03-23,17:00:00,122.0,1719.0,13.6,54.6,0.8465,2004-03-23 17:00:00
2004-03-23,18:00:00,97.0,1514.0,13.7,49.5,0.7695,2004-03-23 18:00:00
2004-03-23,19:00:00,112.0,1688.0,11.7,57.1,0.7822,2004-03-23 19:00:00
2004-03-23,20:00:00,128.0,1722.0,11.5,58.2,0.7867,2004-03-23 20:00:00
2004-03-23,21:00:00,101.0,1487.0,12.6,54.2,0.7881,2004-03-23 21:00:00
2004-03-23,22:00:00,96.0,1375.0,12.0,54.9,0.7664,2004-03-23 22:00:00
2004-03-23,23:00:00,86.0,1425.0,11.0,61.4,0.8057,2004-03-23 23:00:00
2004-03-24,00:00:00,85.0,1411.0,11.1,62.2,0.8199,2004-03-24 00:00:00
2004-03-24,01:00:00,79.0,1405.0,10.8,62.5,0.8082,2004-03-24 01:00:00
2004-03-24,02:00:00,61.0,1326.0,11.3,60.0,0.8025,2004-03-24 02:00:00
2004-03-24,03:00:00,80.11538461538461,1272.0,10.6,61.6,0.7856,2004-03-24 03:00:00
2004-03-24,04:00:00,66.0,1287.0,10.2,62.7,0.7813,2004-03-24 04:00:00
2004-03-24,05:00:00,54.0,1255.0,10.9,58.6,0.7628,2004-03-24 05:00:00
2004-03-24,06:00:00,57.0,1255.0,10.8,57.2,0.7382,2004-03-24 06:00:00
2004-03-24,07:00:00,75.0,1403.0,10.4,59.2,0.7455,2004-03-24 07:00:00
2004-03-24,08:00:00,97.0,1706.0,11.0,57.3,0.7501,2004-03-24 08:00:00
2004-03-24,09:00:00,110.0,2080.0,11.2,56.9,0.7565,2004-03-24 09:00:00
2004-03-24,10:00:00,113.0,1770.0,12.1,54.9,0.7734,2004-03-24 10:00:00
2004-03-24,11:00:00,88.0,1505.0,15.1,44.3,0.7535,2004-03-24 11:00:00
2004-03-24,12:00:00,85.0,1440.0,15.6,40.6,0.7146,2004-03-24 12:00:00
2004-03-24,13:00:00,96.0,1477.0,16.9,34.6,0.6597,2004-03-24 13:00:00
2004-03-24,14:00:00,106.0,1566.0,16.6,35.6,0.6697,2004-03-24 14:00:00
2004-03-24,15:00:00,91.0,1494.0,11.3,63.9,0.8554,2004-03-24 15:00:00
2004-03-24,16:00:00,126.0,1730.0,9.6,81.1,0.972,2004-03-24 16:00:00
2004-03-24,17:00:00,130.0,1783.0,11.7,69.1,0.9497,2004-03-24 17:00:00
2004-03-24,18:00:00,111.0,1722.0,10.7,68.5,0.8794,2004-03-24 18:00:00
2004-03-24,19:00:00,134.0,2008.0,10.7,67.3,0.8643,2004-03-24 19:00:00
2004-03-24,20:00:00,136.0,1744.0,10.8,65.7,0.8486,2004-03-24 20:00:00
2004-03-24,21:00:00,125.0,1571.0,10.3,66.3,0.8336,2004-03-24 21:00:00
2004-03-24,22:00:00,108.0,1435.0,10.1,66.9,0.8248,2004-03-24 22:00:00
2004-03-24,23:00:00,87.0,1354.0,10.4,61.1,0.7717,2004-03-24 23:00:00
2004-03-25,00:00:00,89.0,1341.0,10.3,59.9,0.7516,2004-03-25 00:00:00
2004-03-25,01:00:00,58.0,1249.0,11.0,58.4,0.7686,2004-03-25 01:00:00
2004-03-25,02:00:00,54.0,1253.0,9.1,68.1,0.789,2004-03-25 02:00:00
2004-03-25,03:00:00,80.11538461538461,1224.0,9.5,68.2,0.8091,2004-03-25 03:00:00
2004-03-25,04:00:00,28.0,1212.0,9.3,72.3,0.8496,2004-03-25 04:00:00
2004-03-25,05:00:00,20.0,1158.0,9.9,66.8,0.8152,2004-03-25 05:00:00
2004-03-25,06:00:00,51.0,1268.0,7.6,83.2,0.8695,2004-03-25 06:00:00
2004-03-25,07:00:00,82.0,1383.0,8.1,79.0,0.8544,2004-03-25 07:00:00
2004-03-25,08:00:00,112.0,1721.0,8.7,74.6,0.8429,2004-03-25 08:00:00
2004-03-25,09:00:00,119.0,1937.0,8.6,75.1,0.8415,2004-03-25 09:00:00
2004-03-25,10:00:00,99.0,1552.0,9.7,69.7,0.8389,2004-03-25 10:00:00
2004-03-25,11:00:00,98.0,1468.0,11.0,64.4,0.8447,2004-03-25 11:00:00
2004-03-25,12:00:00,88.0,1442.0,13.6,53.0,0.8209,2004-03-25 12:00:00
2004-03-25,13:00:00,96.0,1570.0,14.2,48.4,0.778,2004-03-25 13:00:00
2004-03-25,14:00:00,81.0,1492.0,14.2,46.3,0.7438,2004-03-25 14:00:00
2004-03-25,15:00:00,92.0,1501.0,16.0,41.3,0.7462,2004-03-25 15:00:00
2004-03-25,16:00:00,105.0,1545.0,17.7,35.4,0.7094,2004-03-25 16:00:00
2004-03-25,17:00:00,88.0,1527.0,17.1,37.4,0.7225,2004-03-25 17:00:00
2004-03-25,18:00:00,103.0,1748.0,14.9,40.5,0.6835,2004-03-25 18:00:00
2004-03-25,19:00:00,141.0,2060.0,13.4,47.8,0.7293,2004-03-25 19:00:00
2004-03-25,20:00:00,133.0,1982.0,12.6,52.5,0.7642,2004-03-25 20:00:00
2004-03-25,21:00:00,119.0,1539.0,12.2,53.2,0.7555,2004-03-25 21:00:00
2004-03-25,22:00:00,106.0,1376.0,10.6,56.1,0.714,2004-03-25 22:00:00
2004-03-25,23:00:00,92.0,1324.0,9.9,59.5,0.7276,2004-03-25 23:00:00
2004-03-26,00:00:00,97.0,1373.0,9.6,61.1,0.7323,2004-03-26 00:00:00
2004-03-26,01:00:00,91.0,1357.0,9.7,61.6,0.7425,2004-03-26 01:00:00
2004-03-26,02:00:00,83.0,1313.0,9.4,62.6,0.7398,2004-03-26 02:00:00
2004-03-26,03:00:00,80.11538461538461,1219.0,8.2,68.5,0.7455,2004-03-26 03:00:00
2004-03-26,04:00:00,59.0,1263.0,8.0,69.4,0.7459,2004-03-26 04:00:00
2004-03-26,05:00:00,73.0,1312.0,7.7,72.4,0.7655,2004-03-26 05:00:00
2004-03-26,06:00:00,78.0,1363.0,8.0,71.8,0.7711,2004-03-26 06:00:00
2004-03-26,07:00:00,90.0,1438.0,8.5,66.3,0.7375,2004-03-26 07:00:00
2004-03-26,08:00:00,110.0,1828.0,9.8,59.6,0.7214,2004-03-26 08:00:00
2004-03-26,09:00:00,114.0,1928.0,11.2,57.0,0.7544,2004-03-26 09:00:00
2004-03-26,10:00:00,119.0,1747.0,14.8,44.1,0.7407,2004-03-26 10:00:00
2004-03-26,11:00:00,121.0,1664.0,16.8,35.3,0.6729,2004-03-26 11:00:00
2004-03-26,12:00:00,97.0,1503.0,19.2,27.1,0.5976,2004-03-26 12:00:00
2004-03-26,13:00:00,99.0,1535.0,19.1,26.2,0.5741,2004-03-26 13:00:00
2004-03-26,14:00:00,85.0,1391.0,16.3,30.8,0.5683,2004-03-26 14:00:00
2004-03-26,15:00:00,75.0,1279.0,14.2,36.8,0.5922,2004-03-26 15:00:00
2004-03-26,16:00:00,87.0,1454.0,13.4,41.0,0.6292,2004-03-26 16:00:00
2004-03-26,17:00:00,102.0,1588.0,14.2,43.3,0.6982,2004-03-26 17:00:00
2004-03-26,18:00:00,105.0,1580.0,12.1,45.6,0.6403,2004-03-26 18:00:00
2004-03-26,19:00:00,98.0,1540.0,10.4,48.0,0.6046,2004-03-26 19:00:00
2004-03-26,20:00:00,93.0,1490.0,10.0,51.1,0.628,2004-03-26 20:00:00
2004-03-26,21:00:00,91.0,1308.0,9.8,50.8,0.6172,2004-03-26 21:00:00
2004-03-26,22:00:00,85.0,1252.0,9.7,50.4,0.6063,2004-03-26 22:00:00
2004-03-26,23:00:00,74.0,1258.0,9.9,50.2,0.6103,2004-03-26 23:00:00
2004-03-27,00:00:00,87.0,1307.0,9.4,53.4,0.63,2004-03-27 00:00:00
2004-03-27,01:00:00,79.0,1232.0,8.6,57.8,0.6488,2004-03-27 01:00:00
2004-03-27,02:00:00,78.0,1312.0,8.1,62.1,0.6746,2004-03-27 02:00:00
2004-03-27,03:00:00,80.11538461538461,1292.0,7.9,63.5,0.6777,2004-03-27 03:00:00
2004-03-27,04:00:00,63.0,1296.0,7.4,64.8,0.6683,2004-03-27 04:00:00
2004-03-27,05:00:00,48.0,1212.0,8.2,58.9,0.6444,2004-03-27 05:00:00
2004-03-27,06:00:00,59.0,1250.0,6.3,66.6,0.641,2004-03-27 06:00:00
2004-03-27,07:00:00,65.0,1266.0,7.2,62.9,0.6396,2004-03-27 07:00:00
2004-03-27,08:00:00,71.0,1418.0,7.2,63.9,0.65,2004-03-27 08:00:00
2004-03-27,09:00:00,84.0,1530.0,11.1,50.5,0.6654,2004-03-27 09:00:00
2004-03-27,10:00:00,93.0,1520.0,15.5,36.1,0.6313,2004-03-27 10:00:00
2004-03-27,11:00:00,99.0,1451.0,17.8,29.2,0.592,2004-03-27 11:00:00
2004-03-27,12:00:00,93.0,1449.0,17.6,30.1,0.6013,2004-03-27 12:00:00
2004-03-27,13:00:00,96.0,1467.0,19.1,26.8,0.5861,2004-03-27 13:00:00
2004-03-27,14:00:00,114.0,1596.0,17.7,28.6,0.5735,2004-03-27 14:00:00
2004-03-27,15:00:00,101.0,1357.0,17.8,28.4,0.5737,2004-03-27 15:00:00
2004-03-27,16:00:00,108.0,1538.0,18.7,26.0,0.5555,2004-03-27 16:00:00
2004-03-27,17:00:00,117.0,1508.0,17.1,31.3,0.6038,2004-03-27 17:00:00
2004-03-27,18:00:00,125.0,1586.0,15.8,36.1,0.644,2004-03-27 18:00:00
2004-03-27,19:00:00,133.0,1621.0,14.7,40.1,0.6657,2004-03-27 19:00:00
2004-03-27,20:00:00,119.0,1633.0,13.6,44.9,0.6991,2004-03-27 20:00:00
2004-03-27,21:00:00,107.0,1475.0,12.5,48.1,0.6946,2004-03-27 21:00:00
2004-03-27,22:00:00,96.0,1421.0,11.8,50.8,0.7042,2004-03-27 22:00:00
2004-03-27,23:00:00,105.0,1483.0,10.9,56.1,0.7326,2004-03-27 23:00:00
2004-03-28,00:00:00,102.0,1464.0,10.9,55.9,0.7277,2004-03-28 00:00:00
2004-03-28,01:00:00,97.0,1451.0,10.3,58.1,0.7278,2004-03-28 01:00:00
2004-03-28,02:00:00,79.0,1395.0,9.3,62.2,0.7294,2004-03-28 02:00:00
2004-03-28,03:00:00,80.11538461538461,1501.0,8.2,66.7,0.7276,2004-03-28 03:00:00
2004-03-28,04:00:00,69.0,1396.0,8.3,64.9,0.7124,2004-03-28 04:00:00
2004-03-28,05:00:00,52.0,1284.0,9.6,58.5,0.7,2004-03-28 05:00:00
2004-03-28,06:00:00,62.0,1342.0,7.7,66.4,0.699,2004-03-28 06:00:00
2004-03-28,07:00:00,69.0,1321.0,7.4,68.0,0.7043,2004-03-28 07:00:00
2004-03-28,08:00:00,75.0,1382.0,9.7,58.6,0.7035,2004-03-28 08:00:00
2004-03-28,09:00:00,83.0,1486.0,12.5,50.1,0.7242,2004-03-28 09:00:00
2004-03-28,10:00:00,94.0,1501.0,16.8,36.9,0.7018,2004-03-28 10:00:00
2004-03-28,11:00:00,96.0,1514.0,19.2,31.3,0.6887,2004-03-28 11:00:00
2004-03-28,12:00:00,86.0,1438.0,21.3,26.4,0.6607,2004-03-28 12:00:00
2004-03-28,13:00:00,72.0,1287.0,21.2,23.1,0.5768,2004-03-28 13:00:00
2004-03-28,14:00:00,53.0,1189.0,18.6,25.0,0.5319,2004-03-28 14:00:00
2004-03-28,15:00:00,65.0,1260.0,18.0,27.3,0.5594,2004-03-28 15:00:00
2004-03-28,16:00:00,70.0,1244.0,18.2,28.3,0.5848,2004-03-28 16:00:00
2004-03-28,17:00:00,75.0,1238.0,17.0,31.4,0.6048,2004-03-28 17:00:00
2004-03-28,18:00:00,86.0,1301.0,15.6,35.0,0.617,2004-03-28 18:00:00
2004-03-28,19:00:00,94.0,1357.0,14.1,40.2,0.6438,2004-03-28 19:00:00
2004-03-28,20:00:00,103.0,1329.0,13.4,43.2,0.6623,2004-03-28 20:00:00
2004-03-28,21:00:00,81.0,1246.0,12.3,46.8,0.6686,2004-03-28 21:00:00
2004-03-28,22:00:00,80.0,1224.0,11.9,46.5,0.6449,2004-03-28 22:00:00
2004-03-28,23:00:00,77.0,1204.0,11.5,46.6,0.6319,2004-03-28 23:00:00
2004-03-29,00:00:00,58.0,1156.0,10.6,48.0,0.6135,2004-03-29 00:00:00
2004-03-29,01:00:00,31.0,1071.0,10.7,45.8,0.5895,2004-03-29 01:00:00
2004-03-29,02:00:00,38.0,1076.0,10.4,46.6,0.5901,2004-03-29 02:00:00
2004-03-29,03:00:00,80.11538461538461,1095.0,10.1,47.8,0.5913,2004-03-29 03:00:00
2004-03-29,04:00:00,59.0,1153.0,11.3,46.9,0.628,2004-03-29 04:00:00
2004-03-29,05:00:00,70.0,1180.0,10.1,51.2,0.6341,2004-03-29 05:00:00
2004-03-29,06:00:00,75.0,1232.0,9.9,50.7,0.6167,2004-03-29 06:00:00
2004-03-29,07:00:00,103.0,1687.0,8.1,56.8,0.615,2004-03-29 07:00:00
2004-03-29,08:00:00,134.0,1806.0,10.9,44.1,0.5748,2004-03-29 08:00:00
2004-03-29,09:00:00,98.0,1258.0,11.8,37.6,0.5184,2004-03-29 09:00:00
2004-03-29,10:00:00,97.0,1254.0,13.9,33.2,0.5222,2004-03-29 10:00:00
2004-03-29,11:00:00,98.0,1293.0,15.6,30.1,0.5285,2004-03-29 11:00:00
2004-03-29,12:00:00,78.0,1272.0,16.5,29.0,0.5406,2004-03-29 12:00:00
2004-03-29,13:00:00,83.0,1332.0,17.5,27.9,0.5517,2004-03-29 13:00:00
2004-03-29,14:00:00,92.0,1268.0,17.9,26.8,0.5446,2004-03-29 14:00:00
2004-03-29,15:00:00,81.0,1247.0,18.2,26.1,0.5387,2004-03-29 15:00:00
2004-03-29,16:00:00,90.0,1289.0,18.0,27.1,0.5522,2004-03-29 16:00:00
2004-03-29,17:00:00,95.0,1358.0,17.0,28.9,0.5558,2004-03-29 17:00:00
2004-03-29,18:00:00,114.0,1477.0,16.1,31.3,0.568,2004-03-29 18:00:00
2004-03-29,19:00:00,106.0,1404.0,14.5,35.4,0.5839,2004-03-29 19:00:00
2004-03-29,20:00:00,99.0,1302.0,13.2,37.9,0.5733,2004-03-29 20:00:00
2004-03-29,21:00:00,90.0,1178.0,13.1,34.4,0.517,2004-03-29 21:00:00
2004-03-29,22:00:00,82.0,1137.0,13.5,28.5,0.4405,2004-03-29 22:00:00
2004-03-29,23:00:00,74.0,1089.0,12.4,31.9,0.4583,2004-03-29 23:00:00
2004-03-30,00:00:00,76.0,1050.0,13.1,26.8,0.4023,2004-03-30 00:00:00
2004-03-30,01:00:00,66.0,1055.0,11.6,33.6,0.4595,2004-03-30 01:00:00
2004-03-30,02:00:00,73.0,1130.0,10.5,42.9,0.5442,2004-03-30 02:00:00
2004-03-30,03:00:00,80.11538461538461,1104.0,11.7,38.7,0.5298,2004-03-30 03:00:00
2004-03-30,04:00:00,69.0,1101.0,12.2,37.2,0.5277,2004-03-30 04:00:00
2004-03-30,05:00:00,71.0,1117.0,12.9,33.9,0.5037,2004-03-30 05:00:00
2004-03-30,06:00:00,98.0,1266.0,11.3,40.3,0.5376,2004-03-30 06:00:00
2004-03-30,07:00:00,115.0,1587.0,11.9,38.4,0.5341,2004-03-30 07:00:00
2004-03-30,08:00:00,130.0,1947.0,13.3,35.6,0.5416,2004-03-30 08:00:00
2004-03-30,09:00:00,150.0,1852.0,16.3,28.8,0.5305,2004-03-30 09:00:00
2004-03-30,10:00:00,159.0,1872.0,17.9,28.2,0.5741,2004-03-30 10:00:00
2004-03-30,11:00:00,146.0,1754.0,18.3,26.6,0.5529,2004-03-30 11:00:00
2004-03-30,12:00:00,138.0,1763.0,20.8,22.5,0.5463,2004-03-30 12:00:00
2004-03-30,13:00:00,128.0,1711.0,22.4,20.0,0.5352,2004-03-30 13:00:00
2004-03-30,14:00:00,97.0,1448.0,20.9,21.7,0.5295,2004-03-30 14:00:00
2004-03-30,15:00:00,91.0,1372.0,19.1,26.5,0.579,2004-03-30 15:00:00
2004-03-30,16:00:00,81.0,1325.0,18.1,30.6,0.6295,2004-03-30 16:00:00
2004-03-30,17:00:00,99.0,1527.0,17.3,34.7,0.6788,2004-03-30 17:00:00
2004-03-30,18:00:00,101.0,1532.0,15.8,40.4,0.7228,2004-03-30 18:00:00
2004-03-30,19:00:00,106.0,1638.0,15.9,42.0,0.7541,2004-03-30 19:00:00
2004-03-30,20:00:00,102.0,1534.0,15.9,43.5,0.779,2004-03-30 20:00:00
2004-03-30,21:00:00,84.0,1360.0,15.0,46.1,0.7833,2004-03-30 21:00:00
2004-03-30,22:00:00,81.0,1323.0,15.1,44.6,0.7574,2004-03-30 22:00:00
2004-03-30,23:00:00,91.0,1360.0,14.9,43.5,0.7302,2004-03-30 23:00:00
2004-03-31,00:00:00,82.0,1287.0,14.8,41.0,0.685,2004-03-31 00:00:00
2004-03-31,01:00:00,64.0,1240.0,14.8,40.8,0.6814,2004-03-31 01:00:00
2004-03-31,02:00:00,70.0,1256.0,14.8,40.8,0.6834,2004-03-31 02:00:00
2004-03-31,03:00:00,80.11538461538461,1066.0,14.2,36.1,0.5823,2004-03-31 03:00:00
2004-03-31,04:00:00,26.0,1064.0,14.5,36.1,0.5928,2004-03-31 04:00:00
2004-03-31,05:00:00,58.0,1131.0,14.6,36.0,0.5947,2004-03-31 05:00:00
2004-03-31,06:00:00,93.0,1279.0,14.4,38.5,0.6291,2004-03-31 06:00:00
2004-03-31,07:00:00,110.0,1926.0,13.8,58.2,0.9129,2004-03-31 07:00:00
2004-03-31,08:00:00,115.0,1957.0,13.2,61.1,0.9256,2004-03-31 08:00:00
2004-03-31,09:00:00,125.0,1576.0,10.4,74.4,0.9384,2004-03-31 09:00:00
2004-03-31,10:00:00,118.0,1498.0,11.5,71.0,0.9582,2004-03-31 10:00:00
2004-03-31,11:00:00,109.0,1579.0,12.2,70.0,0.9924,2004-03-31 11:00:00
2004-03-31,12:00:00,123.0,1772.0,12.3,73.3,1.0442,2004-03-31 12:00:00
2004-03-31,13:00:00,114.0,1638.0,11.3,78.1,1.0411,2004-03-31 13:00:00
2004-03-31,14:00:00,114.0,1748.0,13.6,69.2,1.0746,2004-03-31 14:00:00
2004-03-31,15:00:00,119.0,1799.0,14.9,59.3,0.9974,2004-03-31 15:00:00
2004-03-31,16:00:00,111.0,1637.0,15.7,50.9,0.8997,2004-03-31 16:00:00
2004-03-31,17:00:00,103.0,1681.0,15.2,52.9,0.9087,2004-03-31 17:00:00
2004-03-31,18:00:00,103.0,1712.0,15.5,50.8,0.8881,2004-03-31 18:00:00
2004-03-31,19:00:00,107.0,1669.0,14.3,52.9,0.8581,2004-03-31 19:00:00
2004-03-31,20:00:00,105.0,1588.0,13.2,56.0,0.8446,2004-03-31 20:00:00
2004-03-31,21:00:00,91.0,1418.0,12.6,57.0,0.8315,2004-03-31 21:00:00
2004-03-31,22:00:00,79.0,1409.0,12.3,57.8,0.8224,2004-03-31 22:00:00
2004-03-31,23:00:00,79.0,1395.0,12.0,58.4,0.8164,2004-03-31 23:00:00
2004-04-01,00:00:00,86.0,1477.0,12.0,61.6,0.8593,2004-04-01 00:00:00
2004-04-01,01:00:00,70.0,1425.0,11.5,63.9,0.8652,2004-04-01 01:00:00
2004-04-01,02:00:00,55.0,1405.0,10.7,67.2,0.863,2004-04-01 02:00:00
2004-04-01,03:00:00,80.11538461538461,1422.0,9.0,73.1,0.8394,2004-04-01 03:00:00
2004-04-01,04:00:00,49.0,1322.0,10.2,66.6,0.8299,2004-04-01 04:00:00
2004-04-01,05:00:00,50.0,1340.0,11.0,63.7,0.8325,2004-04-01 05:00:00
2004-04-01,06:00:00,67.0,1561.0,9.6,68.8,0.8243,2004-04-01 06:00:00
2004-04-01,07:00:00,94.0,1949.0,9.5,69.6,0.8273,2004-04-01 07:00:00
2004-04-01,08:00:00,119.0,2439.0,11.9,60.9,0.8455,2004-04-01 08:00:00
2004-04-01,09:00:00,139.0,2001.0,16.2,48.6,0.8892,2004-04-01 09:00:00
2004-04-01,10:00:00,113.0,1701.0,19.2,39.6,0.8693,2004-04-01 10:00:00
2004-04-01,11:00:00,88.0,1489.0,19.7,38.4,0.8743,2004-04-01 11:00:00
2004-04-01,12:00:00,73.0,1524.0,20.6,36.7,0.8797,2004-04-01 12:00:00
2004-04-01,13:00:00,73.0,1542.0,21.8,33.9,0.8771,2004-04-01 13:00:00
2004-04-01,14:00:00,72.0,1454.75,22.25,32.3,0.85565,2004-04-01 14:00:00
2004-04-01,15:00:00,81.0,1367.5,22.700000000000003,30.7,0.8342,2004-04-01 15:00:00
2004-04-01,16:00:00,93.0,1280.25,23.150000000000002,29.1,0.81275,2004-04-01 16:00:00
2004-04-01,17:00:00,106.0,1193.0,23.6,27.5,0.7913,2004-04-01 17:00:00
2004-04-01,18:00:00,132.0,2028.0,22.8,32.1,0.8814,2004-04-01 18:00:00
2004-04-01,19:00:00,164.0,2089.0,20.8,36.7,0.8878,2004-04-01 19:00:00
2004-04-01,20:00:00,161.0,1922.0,18.3,40.9,0.8493,2004-04-01 20:00:00
2004-04-01,21:00:00,124.0,1604.0,16.8,44.0,0.8341,2004-04-01 21:00:00
2004-04-01,22:00:00,113.0,1570.0,15.8,48.0,0.8569,2004-04-01 22:00:00
2004-04-01,23:00:00,103.0,1529.0,14.9,52.0,0.8757,2004-04-01 23:00:00
2004-04-02,00:00:00,104.0,1514.0,14.1,54.4,0.8701,2004-04-02 00:00:00
2004-04-02,01:00:00,93.0,1442.0,13.3,58.8,0.8922,2004-04-02 01:00:00
2004-04-02,02:00:00,60.0,1350.0,13.3,60.9,0.9229,2004-04-02 02:00:00
2004-04-02,03:00:00,80.11538461538461,1381.0,11.8,64.3,0.8869,2004-04-02 03:00:00
2004-04-02,04:00:00,52.0,1342.0,11.2,65.9,0.8775,2004-04-02 04:00:00
2004-04-02,05:00:00,66.0,1372.0,11.3,72.9,0.9738,2004-04-02 05:00:00
2004-04-02,06:00:00,82.0,1448.0,11.4,71.8,0.9671,2004-04-02 06:00:00
2004-04-02,07:00:00,109.0,1833.0,11.9,73.7,1.0254,2004-04-02 07:00:00
2004-04-02,08:00:00,114.0,2060.0,12.6,70.2,1.0221,2004-04-02 08:00:00
2004-04-02,09:00:00,139.0,2054.0,13.6,65.3,1.0136,2004-04-02 09:00:00
2004-04-02,10:00:00,127.0,1898.0,16.9,52.3,1.0013,2004-04-02 10:00:00
2004-04-02,11:00:00,127.0,1821.0,19.4,44.1,0.9855,2004-04-02 11:00:00
2004-04-02,12:00:00,135.0,1825.0,22.9,33.8,0.9322,2004-04-02 12:00:00
2004-04-02,13:00:00,130.0,1773.0,23.6,31.3,0.9001,2004-04-02 13:00:00
2004-04-02,14:00:00,126.0,1761.0,24.7,30.5,0.9371,2004-04-02 14:00:00
2004-04-02,15:00:00,121.0,1703.0,26.1,27.3,0.9101,2004-04-02 15:00:00
2004-04-02,16:00:00,122.0,1632.0,27.6,22.8,0.8288,2004-04-02 16:00:00
2004-04-02,17:00:00,138.0,1799.0,26.9,22.3,0.7792,2004-04-02 17:00:00
2004-04-02,18:00:00,165.0,1915.0,24.3,30.1,0.9012,2004-04-02 18:00:00
2004-04-02,19:00:00,154.0,2052.0,21.2,40.1,0.9978,2004-04-02 19:00:00
2004-04-02,20:00:00,168.0,2083.0,19.4,42.5,0.9483,2004-04-02 20:00:00
2004-04-02,21:00:00,146.0,1685.0,18.5,43.0,0.9074,2004-04-02 21:00:00
2004-04-02,22:00:00,124.0,1582.0,17.8,47.0,0.9467,2004-04-02 22:00:00
2004-04-02,23:00:00,124.0,1684.0,16.8,53.2,1.01,2004-04-02 23:00:00
2004-04-03,00:00:00,106.0,1566.0,17.1,51.8,0.999,2004-04-03 00:00:00
2004-04-03,01:00:00,88.0,1488.0,16.2,54.2,0.9933,2004-04-03 01:00:00
2004-04-03,02:00:00,83.0,1455.0,15.1,58.2,0.9886,2004-04-03 02:00:00
2004-04-03,03:00:00,80.11538461538461,1410.0,15.1,57.6,0.9796,2004-04-03 03:00:00
2004-04-03,04:00:00,74.0,1380.0,14.5,58.0,0.9488,2004-04-03 04:00:00
2004-04-03,05:00:00,64.0,1387.0,13.7,61.6,0.9631,2004-04-03 05:00:00
2004-04-03,06:00:00,69.0,1398.0,13.9,59.6,0.9408,2004-04-03 06:00:00
2004-04-03,07:00:00,91.0,1660.0,13.3,61.7,0.9399,2004-04-03 07:00:00
2004-04-03,08:00:00,96.0,1872.0,15.1,55.8,0.9486,2004-04-03 08:00:00
2004-04-03,09:00:00,106.0,1816.0,17.0,50.5,0.9684,2004-04-03 09:00:00
2004-04-03,10:00:00,133.67857142857142,1720.0,19.7,43.3,0.9837,2004-04-03 10:00:00
2004-04-03,11:00:00,130.4131736526946,1743.0,20.7,41.7,1.0092,2004-04-03 11:00:00
2004-04-03,12:00:00,124.45671641791044,1779.0,23.3,35.8,1.0098,2004-04-03 12:00:00
2004-04-03,13:00:00,119.31231231231232,1621.0,23.8,30.5,0.8897,2004-04-03 13:00:00
2004-04-03,14:00:00,116.46846846846847,1573.0,24.8,27.0,0.8325,2004-04-03 14:00:00
2004-04-03,15:00:00,117.19161676646706,1635.0,25.0,27.5,0.8575,2004-04-03 15:00:00
2004-04-03,16:00:00,123.31044776119403,1704.0,25.8,26.5,0.8675,2004-04-03 16:00:00
2004-04-03,17:00:00,135.8041543026706,1722.0,25.1,27.1,0.8496,2004-04-03 17:00:00
2004-04-03,18:00:00,145.91964285714286,1798.0,23.7,28.6,0.8273,2004-04-03 18:00:00
2004-04-03,19:00:00,150.0919881305638,2153.0,22.1,36.8,0.9681,2004-04-03 19:00:00
