Datetime,PT08.S1(CO),PT08.S2(NMHC),T,RH,AH,hour,dayofweek,month
2004-03-24 19:00:00,1501.0,1302.0,10.7,67.3,0.8643,19,2,3
2004-03-24 20:00:00,1273.0,1130.0,10.8,65.7,0.8486,20,2,3
2004-03-24 21:00:00,1179.0,955.0,10.3,66.3,0.8336,21,2,3
2004-03-24 22:00:00,1047.0,809.0,10.1,66.9,0.8248,22,2,3
2004-03-24 23:00:00,973.0,739.0,10.4,61.1,0.7717,23,2,3
2004-03-25 00:00:00,997.0,737.0,10.3,59.9,0.7516,0,3,3
2004-03-25 01:00:00,970.0,621.0,11.0,58.4,0.7686,1,3,3
2004-03-25 02:00:00,902.0,568.0,9.1,68.1,0.789,2,3,3
2004-03-25 03:00:00,921.0,538.0,9.5,68.2,0.8091,3,3,3
2004-03-25 04:00:00,858.0,490.0,9.3,72.3,0.8496,4,3,3
2004-03-25 05:00:00,878.0,457.0,9.9,66.8,0.8152,5,3,3
2004-03-25 06:00:00,893.0,540.0,7.6,83.2,0.8695,6,3,3
2004-03-25 07:00:00,1038.0,697.0,8.1,79.0,0.8544,7,3,3
2004-03-25 08:00:00,1320.0,1035.0,8.7,74.6,0.8429,8,3,3
2004-03-25 09:00:00,1353.0,1235.0,8.6,75.1,0.8415,9,3,3
2004-03-25 10:00:00,1133.0,933.0,9.7,69.7,0.8389,10,3,3
2004-03-25 11:00:00,1066.0,849.0,11.0,64.4,0.8447,11,3,3
2004-03-25 12:00:00,1027.0,809.0,13.6,53.0,0.8209,12,3,3
2004-03-25 13:00:00,1106.0,935.0,14.2,48.4,0.778,13,3,3
2004-03-25 14:00:00,1038.0,907.0,14.2,46.3,0.7438,14,3,3
2004-03-25 15:00:00,1084.0,924.0,16.0,41.3,0.7462,15,3,3
2004-03-25 16:00:00,1105.0,982.0,17.7,35.4,0.7094,16,3,3
2004-03-25 17:00:00,1102.0,957.0,17.1,37.4,0.7225,17,3,3
2004-03-25 18:00:00,1240.0,1137.0,14.9,40.5,0.6835,18,3,3
2004-03-25 19:00:00,1443.0,1418.0,13.4,47.8,0.7293,19,3,3
2004-03-25 20:00:00,1389.0,1341.0,12.6,52.5,0.7642,20,3,3
2004-03-25 21:00:00,1183.0,989.0,12.2,53.2,0.7555,21,3,3
2004-03-25 22:00:00,1014.0,798.0,10.6,56.1,0.714,22,3,3
2004-03-25 23:00:00,979.0,736.0,9.9,59.5,0.7276,23,3,3
2004-03-26 00:00:00,1048.0,787.0,9.6,61.1,0.7323,0,4,3
2004-03-26 01:00:00,1024.0,753.0,9.7,61.6,0.7425,1,4,3
2004-03-26 02:00:00,974.0,690.0,9.4,62.6,0.7398,2,4,3
2004-03-26 03:00:00,862.0,561.0,8.2,68.5,0.7455,3,4,3
2004-03-26 04:00:00,925.0,602.0,8.0,69.4,0.7459,4,4,3
2004-03-26 05:00:00,952.0,654.0,7.7,72.4,0.7655,5,4,3
2004-03-26 06:00:00,1005.0,713.0,8.0,71.8,0.7711,6,4,3
2004-03-26 07:00:00,1122.0,842.0,8.5,66.3,0.7375,7,4,3
2004-03-26 08:00:00,1351.0,1201.0,9.8,59.6,0.7214,8,4,3
2004-03-26 09:00:00,1408.0,1278.0,11.2,57.0,0.7544,9,4,3
2004-03-26 10:00:00,1304.0,1142.0,14.8,44.1,0.7407,10,4,3
2004-03-26 11:00:00,1207.0,1098.0,16.8,35.3,0.6729,11,4,3
2004-03-26 12:00:00,1099.0,1014.0,19.2,27.1,0.5976,12,4,3
2004-03-26 13:00:00,1106.0,1068.0,19.1,26.2,0.5741,13,4,3
2004-03-26 14:00:00,1009.0,916.0,16.3,30.8,0.5683,14,4,3
2004-03-26 15:00:00,962.0,776.0,14.2,36.8,0.5922,15,4,3
2004-03-26 16:00:00,1093.0,933.0,13.4,41.0,0.6292,16,4,3
2004-03-26 17:00:00,1180.0,1023.0,14.2,43.3,0.6982,17,4,3
2004-03-26 18:00:00,1168.0,1037.0,12.1,45.6,0.6403,18,4,3
2004-03-26 19:00:00,1168.0,1063.0,10.4,48.0,0.6046,19,4,3
2004-03-26 20:00:00,1140.0,1000.0,10.0,51.1,0.628,20,4,3
2004-03-26 21:00:00,1001.0,811.0,9.8,50.8,0.6172,21,4,3
2004-03-26 22:00:00,953.0,743.0,9.7,50.4,0.6063,22,4,3
2004-03-26 23:00:00,972.0,715.0,9.9,50.2,0.6103,23,4,3
2004-03-27 00:00:00,1021.0,776.0,9.4,53.4,0.63,0,5,3
2004-03-27 01:00:00,940.0,664.0,8.6,57.8,0.6488,1,5,3
2004-03-27 02:00:00,1046.0,736.0,8.1,62.1,0.6746,2,5,3
2004-03-27 03:00:00,1026.0,699.0,7.9,63.5,0.6777,3,5,3
2004-03-27 04:00:00,983.0,698.0,7.4,64.8,0.6683,4,5,3
2004-03-27 05:00:00,915.0,578.0,8.2,58.9,0.6444,5,5,3
2004-03-27 06:00:00,935.0,615.0,6.3,66.6,0.641,6,5,3
2004-03-27 07:00:00,976.0,669.0,7.2,62.9,0.6396,7,5,3
2004-03-27 08:00:00,1124.0,842.0,7.2,63.9,0.65,8,5,3
2004-03-27 09:00:00,1163.0,919.0,11.1,50.5,0.6654,9,5,3
2004-03-27 10:00:00,1167.0,966.0,15.5,36.1,0.6313,10,5,3
2004-03-27 11:00:00,1121.0,955.0,17.8,29.2,0.592,11,5,3
2004-03-27 12:00:00,1071.0,940.0,17.6,30.1,0.6013,12,5,3
2004-03-27 13:00:00,1065.0,979.0,19.1,26.8,0.5861,13,5,3
2004-03-27 14:00:00,1157.0,1072.0,17.7,28.6,0.5735,14,5,3
2004-03-27 15:00:00,1046.0,883.0,17.8,28.4,0.5737,15,5,3
2004-03-27 16:00:00,1147.0,1042.0,18.7,26.0,0.5555,16,5,3
2004-03-27 17:00:00,1119.0,1022.0,17.1,31.3,0.6038,17,5,3
2004-03-27 18:00:00,1210.0,1062.0,15.8,36.1,0.644,18,5,3
2004-03-27 19:00:00,1306.0,1079.0,14.7,40.1,0.6657,19,5,3
2004-03-27 20:00:00,1258.0,1057.0,13.6,44.9,0.6991,20,5,3
2004-03-27 21:00:00,1148.0,930.0,12.5,48.1,0.6946,21,5,3
2004-03-27 22:00:00,1108.0,848.0,11.8,50.8,0.7042,22,5,3
2004-03-27 23:00:00,1231.0,924.0,10.9,56.1,0.7326,23,5,3
2004-03-28 00:00:00,1293.0,937.0,10.9,55.9,0.7277,0,6,3
2004-03-28 01:00:00,1274.0,912.0,10.3,58.1,0.7278,1,6,3
2004-03-28 02:00:00,1135.0,827.0,9.3,62.2,0.7294,2,6,3
2004-03-28 03:00:00,1151.0,911.0,8.2,66.7,0.7276,3,6,3
2004-03-28 04:00:00,1010.0,769.0,8.3,64.9,0.7124,4,6,3
2004-03-28 05:00:00,870.0,626.0,9.6,58.5,0.7,5,6,3
2004-03-28 06:00:00,983.0,688.0,7.7,66.4,0.699,6,6,3
2004-03-28 07:00:00,995.0,691.0,7.4,68.0,0.7043,7,6,3
2004-03-28 08:00:00,1024.0,747.0,9.7,58.6,0.7035,8,6,3
2004-03-28 09:00:00,1163.0,880.0,12.5,50.1,0.7242,9,6,3
2004-03-28 10:00:00,1218.0,938.0,16.8,36.9,0.7018,10,6,3
2004-03-28 11:00:00,1210.0,958.0,19.2,31.3,0.6887,11,6,3
2004-03-28 12:00:00,1114.0,887.0,21.3,26.4,0.6607,12,6,3
2004-03-28 13:00:00,995.0,796.0,21.2,23.1,0.5768,13,6,3
2004-03-28 14:00:00,927.0,700.0,18.6,25.0,0.5319,14,6,3
2004-03-28 15:00:00,1002.0,754.0,18.0,27.3,0.5594,15,6,3
2004-03-28 16:00:00,987.0,727.0,18.2,28.3,0.5848,16,6,3
2004-03-28 17:00:00,993.0,714.0,17.0,31.4,0.6048,17,6,3
2004-03-28 18:00:00,1012.0,746.0,15.6,35.0,0.617,18,6,3
2004-03-28 19:00:00,1114.0,823.0,14.1,40.2,0.6438,19,6,3
2004-03-28 20:00:00,1093.0,789.0,13.4,43.2,0.6623,20,6,3
2004-03-28 21:00:00,968.0,669.0,12.3,46.8,0.6686,21,6,3
2004-03-28 22:00:00,960.0,666.0,11.9,46.5,0.6449,22,6,3
2004-03-28 23:00:00,942.0,648.0,11.5,46.6,0.6319,23,6,3
2004-03-29 00:00:00,888.0,598.0,10.6,48.0,0.6135,0,0,3
2004-03-29 01:00:00,818.0,524.0,10.7,45.8,0.5895,1,0,3
2004-03-29 02:00:00,840.0,509.0,10.4,46.6,0.5901,2,0,3
2004-03-29 03:00:00,894.0,524.0,10.1,47.8,0.5913,3,0,3
2004-03-29 04:00:00,864.0,516.0,11.3,46.9,0.628,4,0,3
2004-03-29 05:00:00,898.0,559.0,10.1,51.2,0.6341,5,0,3
2004-03-29 06:00:00,946.0,643.0,9.9,50.7,0.6167,6,0,3
2004-03-29 07:00:00,1309.0,1125.0,8.1,56.8,0.615,7,0,3
2004-03-29 08:00:00,1326.0,1289.0,10.9,44.1,0.5748,8,0,3
2004-03-29 09:00:00,966.0,786.0,11.8,37.6,0.5184,9,0,3
2004-03-29 10:00:00,975.0,793.0,13.9,33.2,0.5222,10,0,3
2004-03-29 11:00:00,988.0,803.0,15.6,30.1,0.5285,11,0,3
2004-03-29 12:00:00,971.0,786.0,16.5,29.0,0.5406,12,0,3
2004-03-29 13:00:00,1010.0,833.0,17.5,27.9,0.5517,13,0,3
2004-03-29 14:00:00,984.0,790.0,17.9,26.8,0.5446,14,0,3
2004-03-29 15:00:00,962.0,776.0,18.2,26.1,0.5387,15,0,3
2004-03-29 16:00:00,1012.0,801.0,18.0,27.1,0.5522,16,0,3
2004-03-29 17:00:00,1058.0,896.0,17.0,28.9,0.5558,17,0,3
2004-03-29 18:00:00,1173.0,985.0,16.1,31.3,0.568,18,0,3
2004-03-29 19:00:00,1127.0,907.0,14.5,35.4,0.5839,19,0,3
2004-03-29 20:00:00,1020.0,797.0,13.2,37.9,0.5733,20,0,3
2004-03-29 21:00:00,949.0,700.0,13.1,34.4,0.517,21,0,3
2004-03-29 22:00:00,930.0,710.0,13.5,28.5,0.4405,22,0,3
2004-03-29 23:00:00,900.0,643.0,12.4,31.9,0.4583,23,0,3
2004-03-30 00:00:00,899.0,630.0,13.1,26.8,0.4023,0,1,3
2004-03-30 01:00:00,866.0,569.0,11.6,33.6,0.4595,1,1,3
2004-03-30 02:00:00,900.0,563.0,10.5,42.9,0.5442,2,1,3
2004-03-30 03:00:00,949.0,540.0,11.7,38.7,0.5298,3,1,3
2004-03-30 04:00:00,897.0,529.0,12.2,37.2,0.5277,4,1,3
2004-03-30 05:00:00,956.0,605.0,12.9,33.9,0.5037,5,1,3
2004-03-30 06:00:00,1054.0,779.0,11.3,40.3,0.5376,6,1,3
2004-03-30 07:00:00,1343.0,1096.0,11.9,38.4,0.5341,7,1,3
2004-03-30 08:00:00,1584.0,1399.0,13.3,35.6,0.5416,8,1,3
2004-03-30 09:00:00,1556.0,1337.0,16.3,28.8,0.5305,9,1,3
2004-03-30 10:00:00,1565.0,1324.0,17.9,28.2,0.5741,10,1,3
2004-03-30 11:00:00,1429.0,1251.0,18.3,26.6,0.5529,11,1,3
2004-03-30 12:00:00,1419.0,1267.0,20.8,22.5,0.5463,12,1,3
2004-03-30 13:00:00,1373.0,1213.0,22.4,20.0,0.5352,13,1,3
2004-03-30 14:00:00,1185.0,992.0,20.9,21.7,0.5295,14,1,3
2004-03-30 15:00:00,1122.0,897.0,19.1,26.5,0.579,15,1,3
2004-03-30 16:00:00,1085.0,820.0,18.1,30.6,0.6295,16,1,3
2004-03-30 17:00:00,1249.0,968.0,17.3,34.7,0.6788,17,1,3
2004-03-30 18:00:00,1236.0,962.0,15.8,40.4,0.7228,18,1,3
2004-03-30 19:00:00,1334.0,1047.0,15.9,42.0,0.7541,19,1,3
2004-03-30 20:00:00,1264.0,928.0,15.9,43.5,0.779,20,1,3
2004-03-30 21:00:00,1073.0,746.0,15.0,46.1,0.7833,21,1,3
2004-03-30 22:00:00,1053.0,701.0,15.1,44.6,0.7574,22,1,3
2004-03-30 23:00:00,1098.0,747.0,14.9,43.5,0.7302,23,1,3
2004-03-31 00:00:00,1029.0,702.0,14.8,41.0,0.685,0,2,3
2004-03-31 01:00:00,973.0,631.0,14.8,40.8,0.6814,1,2,3
2004-03-31 02:00:00,972.0,639.0,14.8,40.8,0.6834,2,2,3
2004-03-31 03:00:00,832.0,496.0,14.2,36.1,0.5823,3,2,3
2004-03-31 04:00:00,851.0,477.0,14.5,36.1,0.5928,4,2,3
2004-03-31 05:00:00,909.0,545.0,14.6,36.0,0.5947,5,2,3
2004-03-31 06:00:00,1038.0,684.0,14.4,38.5,0.6291,6,2,3
2004-03-31 07:00:00,1636.0,1168.0,13.8,58.2,0.9129,7,2,3
2004-03-31 08:00:00,1580.0,1295.0,13.2,61.1,0.9256,8,2,3
2004-03-31 09:00:00,1262.0,924.0,10.4,74.4,0.9384,9,2,3
2004-03-31 10:00:00,1197.0,837.0,11.5,71.0,0.9582,10,2,3
2004-03-31 11:00:00,1277.0,886.0,12.2,70.0,0.9924,11,2,3
2004-03-31 12:00:00,1430.0,1025.0,12.3,73.3,1.0442,12,2,3
2004-03-31 13:00:00,1242.0,944.0,11.3,78.1,1.0411,13,2,3
2004-03-31 14:00:00,1349.0,1023.0,13.6,69.2,1.0746,14,2,3
2004-03-31 15:00:00,1390.0,1100.0,14.9,59.3,0.9974,15,2,3
2004-03-31 16:00:00,1224.0,980.0,15.7,50.9,0.8997,16,2,3
2004-03-31 17:00:00,1253.0,1026.0,15.2,52.9,0.9087,17,2,3
2004-03-31 18:00:00,1312.0,1041.0,15.5,50.8,0.8881,18,2,3
2004-03-31 19:00:00,1254.0,1033.0,14.3,52.9,0.8581,19,2,3
2004-03-31 20:00:00,1198.0,953.0,13.2,56.0,0.8446,20,2,3
2004-03-31 21:00:00,1060.0,787.0,12.6,57.0,0.8315,21,2,3
2004-03-31 22:00:00,1050.0,769.0,12.3,57.8,0.8224,22,2,3
2004-03-31 23:00:00,1029.0,754.0,12.0,58.4,0.8164,23,2,3
2004-04-01 00:00:00,1143.0,825.0,12.0,61.6,0.8593,0,3,4
2004-04-01 01:00:00,1044.0,770.0,11.5,63.9,0.8652,1,3,4
2004-04-01 02:00:00,1034.0,716.0,10.7,67.2,0.863,2,3,4
2004-04-01 03:00:00,956.0,713.0,9.0,73.1,0.8394,3,3,4
2004-04-01 04:00:00,909.0,615.0,10.2,66.6,0.8299,4,3,4
2004-04-01 05:00:00,996.0,648.0,11.0,63.7,0.8325,5,3,4
2004-04-01 06:00:00,1154.0,876.0,9.6,68.8,0.8243,6,3,4
2004-04-01 07:00:00,1510.0,1291.0,9.5,69.6,0.8273,7,3,4
2004-04-01 08:00:00,1722.0,1595.0,11.9,60.9,0.8455,8,3,4
2004-04-01 09:00:00,1512.0,1323.0,16.2,48.6,0.8892,9,3,4
2004-04-01 10:00:00,1258.0,1040.0,19.2,39.6,0.8693,10,3,4
2004-04-01 11:00:00,1094.0,850.0,19.7,38.4,0.8743,11,3,4
2004-04-01 12:00:00,1129.0,875.0,20.6,36.7,0.8797,12,3,4
2004-04-01 13:00:00,1125.0,924.0,21.8,33.9,0.8771,13,3,4
2004-04-01 14:00:00,1170.75,991.25,22.25,32.3,0.85565,14,3,4
2004-04-01 15:00:00,1216.5,1058.5,22.7,30.7,0.8341999999999999,15,3,4
2004-04-01 16:00:00,1262.25,1125.75,23.150000000000002,29.1,0.81275,16,3,4
2004-04-01 17:00:00,1308.0,1193.0,23.6,27.5,0.7913,17,3,4
2004-04-01 18:00:00,1529.0,1331.0,22.8,32.1,0.8814,18,3,4
2004-04-01 19:00:00,1592.0,1429.0,20.8,36.7,0.8878,19,3,4
2004-04-01 20:00:00,1536.0,1302.0,18.3,40.9,0.8493,20,3,4
2004-04-01 21:00:00,1192.0,1007.0,16.8,44.0,0.8341,21,3,4
2004-04-01 22:00:00,1186.0,976.0,15.8,48.0,0.8569,22,3,4
2004-04-01 23:00:00,1203.0,920.0,14.9,52.0,0.8757,23,3,4
2004-04-02 00:00:00,1139.0,899.0,14.1,54.4,0.8701,0,4,4
2004-04-02 01:00:00,1072.0,795.0,13.3,58.8,0.8922,1,4,4
2004-04-02 02:00:00,954.0,667.0,13.3,60.9,0.9229,2,4,4
2004-04-02 03:00:00,951.0,673.0,11.8,64.3,0.8869,3,4,4
2004-04-02 04:00:00,926.0,638.0,11.2,65.9,0.8775,4,4,4
2004-04-02 05:00:00,968.0,628.0,11.3,72.9,0.9738,5,4,4
2004-04-02 06:00:00,1067.0,727.0,11.4,71.8,0.9671,6,4,4
2004-04-02 07:00:00,1386.0,1083.0,11.9,73.7,1.0254,7,4,4
2004-04-02 08:00:00,1474.0,1306.0,12.6,70.2,1.0221,8,4,4
2004-04-02 09:00:00,1569.0,1316.0,13.6,65.3,1.0136,9,4,4
2004-04-02 10:00:00,1375.0,1177.0,16.9,52.3,1.0013,10,4,4
2004-04-02 11:00:00,1328.0,1123.0,19.4,44.1,0.9855,11,4,4
2004-04-02 12:00:00,1341.0,1176.0,22.9,33.8,0.9322,12,4,4
2004-04-02 13:00:00,1297.0,1183.0,23.6,31.3,0.9001,13,4,4
2004-04-02 14:00:00,1303.0,1139.0,24.7,30.5,0.9371,14,4,4
2004-04-02 15:00:00,1281.0,1116.0,26.1,27.3,0.9101,15,4,4
2004-04-02 16:00:00,1248.0,1103.0,27.6,22.8,0.8288,16,4,4
2004-04-02 17:00:00,1382.0,1288.0,26.9,22.3,0.7792,17,4,4
2004-04-02 18:00:00,1491.0,1385.0,24.3,30.1,0.9012,18,4,4
2004-04-02 19:00:00,1620.0,1407.0,21.2,40.1,0.9978,19,4,4
2004-04-02 20:00:00,1693.0,1439.0,19.4,42.5,0.9483,20,4,4
2004-04-02 21:00:00,1374.0,1121.0,18.5,43.0,0.9074,21,4,4
2004-04-02 22:00:00,1287.0,982.0,17.8,47.0,0.9467,22,4,4
2004-04-02 23:00:00,1408.0,1052.0,16.8,53.2,1.01,23,4,4
2004-04-03 00:00:00,1254.0,941.0,17.1,51.8,0.999,0,5,4
2004-04-03 01:00:00,1141.0,827.0,16.2,54.2,0.9933,1,5,4
2004-04-03 02:00:00,1141.0,777.0,15.1,58.2,0.9886,2,5,4
2004-04-03 03:00:00,1042.0,697.0,15.1,57.6,0.9796,3,5,4
2004-04-03 04:00:00,986.0,651.0,14.5,58.0,0.9488,4,5,4
2004-04-03 05:00:00,1005.0,673.0,13.7,61.6,0.9631,5,5,4
2004-04-03 06:00:00,1041.0,683.0,13.9,59.6,0.9408,6,5,4
2004-04-03 07:00:00,1272.0,959.0,13.3,61.7,0.9399,7,5,4
2004-04-03 08:00:00,1436.0,1154.0,15.1,55.8,0.9486,8,5,4
2004-04-03 09:00:00,1472.0,1126.0,17.0,50.5,0.9684,9,5,4
2004-04-03 10:00:00,1418.0,1023.0,19.7,43.3,0.9837,10,5,4
2004-04-03 11:00:00,1410.0,1030.0,20.7,41.7,1.0092,11,5,4
2004-04-03 12:00:00,1438.0,1096.0,23.3,35.8,1.0098,12,5,4
2004-04-03 13:00:00,1278.0,1000.0,23.8,30.5,0.8897,13,5,4
2004-04-03 14:00:00,1257.0,1006.0,24.8,27.0,0.8325,14,5,4
2004-04-03 15:00:00,1331.0,1046.0,25.0,27.5,0.8575,15,5,4
2004-04-03 16:00:00,1361.0,1102.0,25.8,26.5,0.8675,16,5,4
2004-04-03 17:00:00,1398.0,1156.0,25.1,27.1,0.8496,17,5,4
2004-04-03 18:00:00,1483.0,1213.0,23.7,28.6,0.8273,18,5,4
2004-04-03 19:00:00,1697.0,1471.0,22.1,36.8,0.9681,19,5,4
2004-04-03 20:00:00,1459.0,1124.0,19.9,47.5,1.0912,20,5,4
2004-04-03 21:00:00,1268.0,918.0,18.7,50.4,1.0772,21,5,4
2004-04-03 22:00:00,1469.0,1128.0,18.1,51.3,1.0587,22,5,4
2004-04-03 23:00:00,1316.0,952.0,17.5,53.8,1.0648,23,5,4
2004-04-04 00:00:00,1224.0,892.0,16.7,56.5,1.0634,0,6,4
2004-04-04 01:00:00,1215.0,843.0,15.9,59.2,1.0635,1,6,4
2004-04-04 02:00:00,1115.0,782.0,15.2,62.4,1.0726,2,6,4
2004-04-04 03:00:00,1124.0,793.0,14.7,65.0,1.0766,3,6,4
2004-04-04 04:00:00,1028.0,682.0,14.3,65.3,1.0594,4,6,4
2004-04-04 05:00:00,1010.0,650.0,13.7,66.5,1.0393,5,6,4
2004-04-04 06:00:00,1074.0,731.0,12.9,69.1,1.0264,6,6,4
2004-04-04 07:00:00,1034.0,684.0,13.7,64.8,1.0135,7,6,4
2004-04-04 08:00:00,1130.0,720.0,15.3,59.0,1.0181,8,6,4
2004-04-04 09:00:00,1275.0,900.0,18.1,49.8,1.0272,9,6,4
2004-04-04 10:00:00,1324.0,939.0,21.5,40.7,1.0301,10,6,4
2004-04-04 11:00:00,1268.0,902.0,23.3,37.1,1.0457,11,6,4
2004-04-04 12:00:00,1272.0,924.0,25.1,33.8,1.0594,12,6,4
2004-04-04 13:00:00,1160.0,860.0,25.6,32.1,1.0393,13,6,4
2004-04-04 14:00:00,1136.0,792.0,25.8,31.1,1.0143,14,6,4
2004-04-04 15:00:00,1296.0,977.0,26.1,30.8,1.0253,15,6,4
2004-04-04 16:00:00,1345.0,996.0,24.4,36.0,1.085,16,6,4
2004-04-04 17:00:00,1296.0,983.0,23.0,36.2,1.0053,17,6,4
2004-04-04 18:00:00,1258.0,977.0,22.1,39.3,1.0336,18,6,4
2004-04-04 19:00:00,1420.0,1085.0,19.8,44.6,1.0208,19,6,4
2004-04-04 20:00:00,1366.0,997.0,18.5,48.9,1.0323,20,6,4
2004-04-04 21:00:00,1113.0,772.0,16.6,56.1,1.0481,21,6,4
2004-04-04 22:00:00,1196.0,853.0,15.8,58.8,1.0464,22,6,4
2004-04-04 23:00:00,1188.0,829.0,15.3,60.8,1.0501,23,6,4
2004-04-05 00:00:00,1102.0,750.0,14.7,64.4,1.0717,0,0,4
2004-04-05 01:00:00,969.0,611.0,14.8,63.3,1.0584,1,0,4
2004-04-05 02:00:00,983.0,600.0,15.0,61.5,1.0418,2,0,4
2004-04-05 03:00:00,876.0,505.0,15.5,56.9,0.9961,3,0,4
2004-04-05 04:00:00,884.0,489.0,16.0,54.0,0.9742,4,0,4
2004-04-05 05:00:00,1024.0,658.0,13.5,63.9,0.9809,5,0,4
2004-04-05 06:00:00,1126.0,822.0,12.9,65.3,0.9688,6,0,4
2004-04-05 07:00:00,1415.0,1089.0,13.4,62.5,0.9582,7,0,4
2004-04-05 08:00:00,1631.0,1449.0,14.5,58.8,0.963,8,0,4
2004-04-05 09:00:00,1499.0,1247.0,15.3,56.7,0.9773,9,0,4
2004-04-05 10:00:00,1461.0,1127.0,15.6,57.4,1.0075,10,0,4
2004-04-05 11:00:00,1430.0,1107.0,16.6,55.2,1.0382,11,0,4
2004-04-05 12:00:00,1498.0,1171.0,17.0,54.3,1.0434,12,0,4
2004-04-05 13:00:00,1454.0,1162.0,18.0,51.5,1.0552,13,0,4
2004-04-05 14:00:00,1402.0,1069.0,19.5,47.5,1.0653,14,0,4
2004-04-05 15:00:00,1327.0,971.0,21.6,41.7,1.0606,15,0,4
2004-04-05 16:00:00,1273.0,963.0,22.2,38.3,1.0106,16,0,4
2004-04-05 17:00:00,1457.0,1190.0,20.3,42.8,1.0053,17,0,4
2004-04-05 18:00:00,1543.0,1290.0,19.7,45.4,1.0312,18,0,4
2004-04-05 19:00:00,1499.0,1239.0,18.8,47.5,1.0199,19,0,4
2004-04-05 20:00:00,1378.0,1102.0,17.9,49.4,1.0064,20,0,4
2004-04-05 21:00:00,1243.0,928.0,17.5,50.9,1.009,21,0,4
2004-04-05 22:00:00,1196.0,885.0,17.4,51.8,1.023,22,0,4
2004-04-05 23:00:00,1137.0,869.0,17.0,53.9,1.0363,23,0,4
2004-04-06 00:00:00,1015.0,718.0,16.6,55.4,1.0408,0,1,4
2004-04-06 01:00:00,978.0,635.0,15.9,57.0,1.0224,1,1,4
2004-04-06 02:00:00,933.0,547.0,15.0,59.2,1.0059,2,1,4
2004-04-06 03:00:00,927.0,579.0,14.5,61.4,1.0041,3,1,4
2004-04-06 04:00:00,908.0,569.0,14.1,61.6,0.9883,4,1,4
2004-04-06 05:00:00,980.0,677.0,14.6,58.8,0.9711,5,1,4
2004-04-06 06:00:00,1236.0,920.0,14.4,58.9,0.9594,6,1,4
2004-04-06 07:00:00,1664.0,1407.0,15.3,55.2,0.9538,7,1,4
2004-04-06 08:00:00,1757.0,1636.0,16.2,52.5,0.9576,8,1,4
2004-04-06 09:00:00,1524.0,1350.0,18.4,46.3,0.9734,9,1,4
2004-04-06 10:00:00,1329.0,1119.0,19.6,41.8,0.9407,10,1,4
2004-04-06 11:00:00,1167.0,884.0,20.2,40.1,0.937,11,1,4
2004-04-06 12:00:00,1369.0,1132.0,20.9,36.6,0.8939,12,1,4
2004-04-06 13:00:00,1284.0,1103.0,20.4,34.7,0.8229,13,1,4
2004-04-06 14:00:00,1221.0,1032.0,19.3,35.4,0.7813,14,1,4
2004-04-06 15:00:00,1096.0,947.0,18.6,36.9,0.7829,15,1,4
2004-04-06 16:00:00,1143.0,988.0,18.8,36.8,0.7883,16,1,4
2004-04-06 17:00:00,1251.0,1116.0,17.5,40.6,0.8068,17,1,4
2004-04-06 18:00:00,1268.0,1148.0,16.8,44.3,0.8428,18,1,4
2004-04-06 19:00:00,1314.0,1150.0,16.3,47.7,0.8746,19,1,4
2004-04-06 20:00:00,1315.0,1142.0,15.6,50.7,0.8947,20,1,4
2004-04-06 21:00:00,1095.0,918.0,15.7,49.4,0.8768,21,1,4
2004-04-06 22:00:00,1027.0,808.0,15.8,48.6,0.8653,22,1,4
2004-04-06 23:00:00,1012.0,752.0,15.7,47.0,0.8325,23,1,4
2004-04-07 00:00:00,948.0,710.0,15.7,45.9,0.8121,0,2,4
2004-04-07 01:00:00,889.0,603.0,15.6,44.9,0.792,1,2,4
2004-04-07 02:00:00,830.0,538.0,15.6,44.4,0.7827,2,2,4
2004-04-07 03:00:00,801.0,464.0,16.1,42.4,0.7718,3,2,4
2004-04-07 04:00:00,804.0,468.0,15.7,45.4,0.8063,4,2,4
2004-04-07 05:00:00,824.0,478.0,15.3,50.1,0.8617,5,2,4
2004-04-07 06:00:00,1000.0,688.0,14.2,58.6,0.9443,6,2,4
2004-04-07 07:00:00,1307.0,1082.0,14.3,58.2,0.9431,7,2,4
2004-04-07 08:00:00,1286.0,1171.0,15.0,52.0,0.8817,8,2,4
2004-04-07 09:00:00,1150.0,925.0,13.6,61.4,0.9519,9,2,4
2004-04-07 10:00:00,1087.0,876.0,16.1,53.1,0.9675,10,2,4
2004-04-07 11:00:00,1016.0,839.0,16.6,44.3,0.8294,11,2,4
2004-04-07 12:00:00,1029.0,892.0,17.4,40.3,0.7922,12,2,4
2004-04-07 13:00:00,1109.0,943.0,18.1,42.2,0.8679,13,2,4
2004-04-07 14:00:00,997.0,817.0,14.4,51.8,0.8433,14,2,4
2004-04-07 15:00:00,1177.0,880.0,10.9,76.4,0.9953,15,2,4
2004-04-07 16:00:00,1045.0,808.0,16.4,47.7,0.8819,16,2,4
2004-04-07 17:00:00,1171.0,1073.0,18.0,37.1,0.7598,17,2,4
2004-04-07 18:00:00,1221.0,1101.0,14.7,48.7,0.8089,18,2,4
2004-04-07 19:00:00,1262.0,1133.0,11.3,71.3,0.9514,19,2,4
2004-04-07 20:00:00,1207.0,1013.0,10.0,74.0,0.9087,20,2,4
2004-04-07 21:00:00,956.0,666.0,9.8,71.8,0.8702,21,2,4
2004-04-07 22:00:00,1020.0,727.0,9.3,75.2,0.8796,22,2,4
