Datetime,CO(GT),NMHC(GT),T,RH,AH,hour,dayofweek,month
2004-03-24 18:00:00,2.7,263.0,10.7,68.5,0.8794,18,2,3
2004-03-24 19:00:00,4.5,556.0,10.7,67.3,0.8643,19,2,3
2004-03-24 20:00:00,3.5,458.0,10.8,65.7,0.8486,20,2,3
2004-03-24 21:00:00,2.6,214.0,10.3,66.3,0.8336,21,2,3
2004-03-24 22:00:00,1.7,97.0,10.1,66.9,0.8248,22,2,3
2004-03-24 23:00:00,1.3,79.0,10.4,61.1,0.7717,23,2,3
2004-03-25 00:00:00,1.3,81.0,10.3,59.9,0.7516,0,3,3
2004-03-25 01:00:00,1.0,52.0,11.0,58.4,0.7686,1,3,3
2004-03-25 02:00:00,0.7,38.0,9.1,68.1,0.789,2,3,3
2004-03-25 03:00:00,0.7,35.0,9.5,68.2,0.8091,3,3,3
2004-03-25 04:00:00,0.5,29.0,9.3,72.3,0.8496,4,3,3
2004-03-25 05:00:00,0.5,21.0,9.9,66.8,0.8152,5,3,3
2004-03-25 06:00:00,0.6,46.0,7.6,83.2,0.8695,6,3,3
2004-03-25 07:00:00,1.1,55.0,8.1,79.0,0.8544,7,3,3
2004-03-25 08:00:00,2.7,271.0,8.7,74.6,0.8429,8,3,3
2004-03-25 09:00:00,3.5,434.0,8.6,75.1,0.8415,9,3,3
2004-03-25 10:00:00,2.3,300.0,9.7,69.7,0.8389,10,3,3
2004-03-25 11:00:00,1.6,116.0,11.0,64.4,0.8447,11,3,3
2004-03-25 12:00:00,1.3,95.0,13.6,53.0,0.8209,12,3,3
2004-03-25 13:00:00,2.0,211.0,14.2,48.4,0.778,13,3,3
2004-03-25 14:00:00,1.9,168.0,14.2,46.3,0.7438,14,3,3
2004-03-25 15:00:00,1.9,154.0,16.0,41.3,0.7462,15,3,3
2004-03-25 16:00:00,2.2,267.0,17.7,35.4,0.7094,16,3,3
2004-03-25 17:00:00,2.0,143.0,17.1,37.4,0.7225,17,3,3
2004-03-25 18:00:00,2.9,374.0,14.9,40.5,0.6835,18,3,3
2004-03-25 19:00:00,5.2,797.0,13.4,47.8,0.7293,19,3,3
2004-03-25 20:00:00,4.6,698.0,12.6,52.5,0.7642,20,3,3
2004-03-25 21:00:00,2.5,234.0,12.2,53.2,0.7555,21,3,3
2004-03-25 22:00:00,1.5,104.0,10.6,56.1,0.714,22,3,3
2004-03-25 23:00:00,1.2,67.0,9.9,59.5,0.7276,23,3,3
2004-03-26 00:00:00,1.7,88.0,9.6,61.1,0.7323,0,4,3
2004-03-26 01:00:00,1.4,79.0,9.7,61.6,0.7425,1,4,3
2004-03-26 02:00:00,1.2,61.0,9.4,62.6,0.7398,2,4,3
2004-03-26 03:00:00,0.6,43.0,8.2,68.5,0.7455,3,4,3
2004-03-26 04:00:00,0.7,40.0,8.0,69.4,0.7459,4,4,3
2004-03-26 05:00:00,0.8,52.0,7.7,72.4,0.7655,5,4,3
2004-03-26 06:00:00,0.9,64.0,8.0,71.8,0.7711,6,4,3
2004-03-26 07:00:00,1.6,88.0,8.5,66.3,0.7375,7,4,3
2004-03-26 08:00:00,3.4,375.0,9.8,59.6,0.7214,8,4,3
2004-03-26 09:00:00,3.8,592.0,11.2,57.0,0.7544,9,4,3
2004-03-26 10:00:00,3.1,357.0,14.8,44.1,0.7407,10,4,3
2004-03-26 11:00:00,2.7,296.0,16.8,35.3,0.6729,11,4,3
2004-03-26 12:00:00,2.0,181.0,19.2,27.1,0.5976,12,4,3
2004-03-26 13:00:00,2.3,211.0,19.1,26.2,0.5741,13,4,3
2004-03-26 14:00:00,1.9,199.0,16.3,30.8,0.5683,14,4,3
2004-03-26 15:00:00,1.3,81.0,14.2,36.8,0.5922,15,4,3
2004-03-26 16:00:00,1.9,143.0,13.4,41.0,0.6292,16,4,3
2004-03-26 17:00:00,2.3,247.0,14.2,43.3,0.6982,17,4,3
2004-03-26 18:00:00,2.4,239.0,12.1,45.6,0.6403,18,4,3
2004-03-26 19:00:00,2.7,267.0,10.4,48.0,0.6046,19,4,3
2004-03-26 20:00:00,2.6,261.0,10.0,51.1,0.628,20,4,3
2004-03-26 21:00:00,1.5,97.0,9.8,50.8,0.6172,21,4,3
2004-03-26 22:00:00,1.2,66.0,9.7,50.4,0.6063,22,4,3
2004-03-26 23:00:00,1.1,60.0,9.9,50.2,0.6103,23,4,3
2004-03-27 00:00:00,1.5,77.0,9.4,53.4,0.63,0,5,3
2004-03-27 01:00:00,1.0,57.0,8.6,57.8,0.6488,1,5,3
2004-03-27 02:00:00,1.2,65.0,8.1,62.1,0.6746,2,5,3
2004-03-27 03:00:00,1.1,59.0,7.9,63.5,0.6777,3,5,3
2004-03-27 04:00:00,0.9748368720514035,48.0,7.4,64.8,0.6683,4,5,3
2004-03-27 05:00:00,0.8,27.0,8.2,58.9,0.6444,5,5,3
2004-03-27 06:00:00,0.9,25.0,6.3,66.6,0.641,6,5,3
2004-03-27 07:00:00,1.1,42.0,7.2,62.9,0.6396,7,5,3
2004-03-27 08:00:00,1.5,78.0,7.2,63.9,0.65,8,5,3
2004-03-27 09:00:00,1.8,128.0,11.1,50.5,0.6654,9,5,3
2004-03-27 10:00:00,2.1,184.0,15.5,36.1,0.6313,10,5,3
2004-03-27 11:00:00,2.1,156.0,17.8,29.2,0.592,11,5,3
2004-03-27 12:00:00,1.9,176.0,17.6,30.1,0.6013,12,5,3
2004-03-27 13:00:00,2.1,232.0,19.1,26.8,0.5861,13,5,3
2004-03-27 14:00:00,2.5,305.0,17.7,28.6,0.5735,14,5,3
2004-03-27 15:00:00,1.9,150.0,17.8,28.4,0.5737,15,5,3
2004-03-27 16:00:00,2.2,188.0,18.7,26.0,0.5555,16,5,3
2004-03-27 17:00:00,2.3,221.0,17.1,31.3,0.6038,17,5,3
2004-03-27 18:00:00,2.7,219.0,15.8,36.1,0.644,18,5,3
2004-03-27 19:00:00,3.0,306.0,14.7,40.1,0.6657,19,5,3
2004-03-27 20:00:00,2.8,270.0,13.6,44.9,0.6991,20,5,3
2004-03-27 21:00:00,2.2,231.0,12.5,48.1,0.6946,21,5,3
2004-03-27 22:00:00,1.6,125.0,11.8,50.8,0.7042,22,5,3
2004-03-27 23:00:00,2.1,122.0,10.9,56.1,0.7326,23,5,3
2004-03-28 00:00:00,2.3,161.0,10.9,55.9,0.7277,0,6,3
2004-03-28 01:00:00,2.3,101.0,10.3,58.1,0.7278,1,6,3
2004-03-28 02:00:00,1.7,95.0,9.3,62.2,0.7294,2,6,3
2004-03-28 03:00:00,2.2,129.0,8.2,66.7,0.7276,3,6,3
2004-03-28 04:00:00,1.3,96.0,8.3,64.9,0.7124,4,6,3
2004-03-28 05:00:00,0.8,54.0,9.6,58.5,0.7,5,6,3
2004-03-28 06:00:00,1.1,63.0,7.7,66.4,0.699,6,6,3
2004-03-28 07:00:00,1.4,72.0,7.4,68.0,0.7043,7,6,3
2004-03-28 08:00:00,1.3,91.0,9.7,58.6,0.7035,8,6,3
2004-03-28 09:00:00,1.9,127.0,12.5,50.1,0.7242,9,6,3
2004-03-28 10:00:00,2.3,193.0,16.8,36.9,0.7018,10,6,3
2004-03-28 11:00:00,2.3,188.0,19.2,31.3,0.6887,11,6,3
2004-03-28 12:00:00,1.8,151.0,21.3,26.4,0.6607,12,6,3
2004-03-28 13:00:00,1.4,103.0,21.2,23.1,0.5768,13,6,3
2004-03-28 14:00:00,1.0,55.0,18.6,25.0,0.5319,14,6,3
2004-03-28 15:00:00,1.4,104.0,18.0,27.3,0.5594,15,6,3
2004-03-28 16:00:00,1.3,116.0,18.2,28.3,0.5848,16,6,3
2004-03-28 17:00:00,1.3,93.0,17.0,31.4,0.6048,17,6,3
2004-03-28 18:00:00,1.4,93.0,15.6,35.0,0.617,18,6,3
2004-03-28 19:00:00,1.9,155.0,14.1,40.2,0.6438,19,6,3
2004-03-28 20:00:00,1.8,115.0,13.4,43.2,0.6623,20,6,3
2004-03-28 21:00:00,1.1,75.0,12.3,46.8,0.6686,21,6,3
2004-03-28 22:00:00,1.1,65.0,11.9,46.5,0.6449,22,6,3
2004-03-28 23:00:00,1.1,57.0,11.5,46.6,0.6319,23,6,3
2004-03-29 00:00:00,0.9,40.0,10.6,48.0,0.6135,0,0,3
2004-03-29 01:00:00,0.6,27.0,10.7,45.8,0.5895,1,0,3
2004-03-29 02:00:00,0.5,23.0,10.4,46.6,0.5901,2,0,3
2004-03-29 03:00:00,0.7,28.0,10.1,47.8,0.5913,3,0,3
2004-03-29 04:00:00,0.6,21.0,11.3,46.9,0.628,4,0,3
2004-03-29 05:00:00,0.7,33.0,10.1,51.2,0.6341,5,0,3
2004-03-29 06:00:00,0.9,40.0,9.9,50.7,0.6167,6,0,3
2004-03-29 07:00:00,2.9,279.0,8.1,56.8,0.615,7,0,3
2004-03-29 08:00:00,4.1,743.0,10.9,44.1,0.5748,8,0,3
2004-03-29 09:00:00,1.5,147.0,11.8,37.6,0.5184,9,0,3
2004-03-29 10:00:00,1.5,97.0,13.9,33.2,0.5222,10,0,3
2004-03-29 11:00:00,1.5,118.0,15.6,30.1,0.5285,11,0,3
2004-03-29 12:00:00,1.4,91.0,16.5,29.0,0.5406,12,0,3
2004-03-29 13:00:00,1.6,146.0,17.5,27.9,0.5517,13,0,3
2004-03-29 14:00:00,1.5,139.0,17.9,26.8,0.5446,14,0,3
2004-03-29 15:00:00,1.4,155.0,18.2,26.1,0.5387,15,0,3
2004-03-29 16:00:00,1.5,128.0,18.0,27.1,0.5522,16,0,3
2004-03-29 17:00:00,1.9,166.0,17.0,28.9,0.5558,17,0,3
2004-03-29 18:00:00,2.5,299.0,16.1,31.3,0.568,18,0,3
2004-03-29 19:00:00,2.1,163.0,14.5,35.4,0.5839,19,0,3
2004-03-29 20:00:00,1.6,154.0,13.2,37.9,0.5733,20,0,3
2004-03-29 21:00:00,1.2,80.0,13.1,34.4,0.517,21,0,3
2004-03-29 22:00:00,1.1,58.0,13.5,28.5,0.4405,22,0,3
2004-03-29 23:00:00,1.0,55.0,12.4,31.9,0.4583,23,0,3
2004-03-30 00:00:00,1.0,33.0,13.1,26.8,0.4023,0,1,3
2004-03-30 01:00:00,0.7,33.0,11.6,33.6,0.4595,1,1,3
2004-03-30 02:00:00,0.7,32.0,10.5,42.9,0.5442,2,1,3
2004-03-30 03:00:00,0.8,25.0,11.7,38.7,0.5298,3,1,3
2004-03-30 04:00:00,0.6457011050079338,29.0,12.2,37.2,0.5277,4,1,3
2004-03-30 05:00:00,0.7,26.0,12.9,33.9,0.5037,5,1,3
2004-03-30 06:00:00,1.1,86.0,11.3,40.3,0.5376,6,1,3
2004-03-30 07:00:00,2.6,294.0,11.9,38.4,0.5341,7,1,3
2004-03-30 08:00:00,4.0,664.0,13.3,35.6,0.5416,8,1,3
2004-03-30 09:00:00,4.2,695.0,16.3,28.8,0.5305,9,1,3
2004-03-30 10:00:00,4.7,735.0,17.9,28.2,0.5741,10,1,3
2004-03-30 11:00:00,3.9,649.0,18.3,26.6,0.5529,11,1,3
2004-03-30 12:00:00,3.7,586.0,20.8,22.5,0.5463,12,1,3
2004-03-30 13:00:00,3.4,546.0,22.4,20.0,0.5352,13,1,3
2004-03-30 14:00:00,2.2,245.0,20.9,21.7,0.5295,14,1,3
2004-03-30 15:00:00,1.9,178.0,19.1,26.5,0.579,15,1,3
2004-03-30 16:00:00,1.6,130.0,18.1,30.6,0.6295,16,1,3
2004-03-30 17:00:00,2.1,151.0,17.3,34.7,0.6788,17,1,3
2004-03-30 18:00:00,2.2,272.0,15.8,40.4,0.7228,18,1,3
2004-03-30 19:00:00,2.7,301.0,15.9,42.0,0.7541,19,1,3
2004-03-30 20:00:00,2.4,237.0,15.9,43.5,0.779,20,1,3
2004-03-30 21:00:00,1.3,95.0,15.0,46.1,0.7833,21,1,3
2004-03-30 22:00:00,1.2,68.0,15.1,44.6,0.7574,22,1,3
2004-03-30 23:00:00,1.5,101.0,14.9,43.5,0.7302,23,1,3
2004-03-31 00:00:00,1.3,81.0,14.8,41.0,0.685,0,2,3
2004-03-31 01:00:00,1.0,50.0,14.8,40.8,0.6814,1,2,3
2004-03-31 02:00:00,0.9,66.0,14.8,40.8,0.6834,2,2,3
2004-03-31 03:00:00,0.5,22.0,14.2,36.1,0.5823,3,2,3
2004-03-31 04:00:00,0.5,18.0,14.5,36.1,0.5928,4,2,3
2004-03-31 05:00:00,0.6,31.0,14.6,36.0,0.5947,5,2,3
2004-03-31 06:00:00,1.0,57.0,14.4,38.5,0.6291,6,2,3
2004-03-31 07:00:00,3.1,342.0,13.8,58.2,0.9129,7,2,3
2004-03-31 08:00:00,4.1,644.0,13.2,61.1,0.9256,8,2,3
2004-03-31 09:00:00,2.2,216.0,10.4,74.4,0.9384,9,2,3
2004-03-31 10:00:00,1.7,117.0,11.5,71.0,0.9582,10,2,3
2004-03-31 11:00:00,1.9,156.0,12.2,70.0,0.9924,11,2,3
2004-03-31 12:00:00,2.9,332.0,12.3,73.3,1.0442,12,2,3
2004-03-31 13:00:00,2.2,232.0,11.3,78.1,1.0411,13,2,3
2004-03-31 14:00:00,2.6,295.0,13.6,69.2,1.0746,14,2,3
2004-03-31 15:00:00,3.1,386.0,14.9,59.3,0.9974,15,2,3
2004-03-31 16:00:00,2.3,278.0,15.7,50.9,0.8997,16,2,3
2004-03-31 17:00:00,2.4,263.0,15.2,52.9,0.9087,17,2,3
2004-03-31 18:00:00,2.8,322.0,15.5,50.8,0.8881,18,2,3
2004-03-31 19:00:00,2.7,226.0,14.3,52.9,0.8581,19,2,3
2004-03-31 20:00:00,2.3,221.0,13.2,56.0,0.8446,20,2,3
2004-03-31 21:00:00,1.5,109.0,12.6,57.0,0.8315,21,2,3
2004-03-31 22:00:00,1.4,105.0,12.3,57.8,0.8224,22,2,3
2004-03-31 23:00:00,1.2,84.0,12.0,58.4,0.8164,23,2,3
2004-04-01 00:00:00,1.6,106.0,12.0,61.6,0.8593,0,3,4
2004-04-01 01:00:00,1.2,100.0,11.5,63.9,0.8652,1,3,4
2004-04-01 02:00:00,1.1,71.0,10.7,67.2,0.863,2,3,4
2004-04-01 03:00:00,0.9,72.0,9.0,73.1,0.8394,3,3,4
2004-04-01 04:00:00,0.7,44.0,10.2,66.6,0.8299,4,3,4
2004-04-01 05:00:00,0.9,45.0,11.0,63.7,0.8325,5,3,4
2004-04-01 06:00:00,1.7,134.0,9.6,68.8,0.8243,6,3,4
2004-04-01 07:00:00,4.2,505.0,9.5,69.6,0.8273,7,3,4
2004-04-01 08:00:00,6.2,1042.0,11.9,60.9,0.8455,8,3,4
2004-04-01 09:00:00,4.6,737.0,16.2,48.6,0.8892,9,3,4
2004-04-01 10:00:00,2.8,375.0,19.2,39.6,0.8693,10,3,4
2004-04-01 11:00:00,1.6,124.0,19.7,38.4,0.8743,11,3,4
2004-04-01 12:00:00,1.7,137.0,20.6,36.7,0.8797,12,3,4
2004-04-01 13:00:00,1.7,179.0,21.8,33.9,0.8771,13,3,4
2004-04-01 14:00:00,1.7,222.0,22.25,32.3,0.85565,14,3,4
2004-04-01 15:00:00,1.9,197.0,22.7,30.7,0.8341999999999999,15,3,4
2004-04-01 16:00:00,2.3,319.0,23.150000000000002,29.1,0.81275,16,3,4
2004-04-01 17:00:00,3.3,388.0,23.6,27.5,0.7913,17,3,4
2004-04-01 18:00:00,4.2,589.0,22.8,32.1,0.8814,18,3,4
2004-04-01 19:00:00,5.5,840.0,20.8,36.7,0.8878,19,3,4
2004-04-01 20:00:00,4.9,655.0,18.3,40.9,0.8493,20,3,4
2004-04-01 21:00:00,2.5,254.0,16.8,44.0,0.8341,21,3,4
2004-04-01 22:00:00,2.0,188.0,15.8,48.0,0.8569,22,3,4
2004-04-01 23:00:00,2.0,120.0,14.9,52.0,0.8757,23,3,4
2004-04-02 00:00:00,2.0,157.0,14.1,54.4,0.8701,0,4,4
2004-04-02 01:00:00,1.3,88.0,13.3,58.8,0.8922,1,4,4
2004-04-02 02:00:00,1.0,68.0,13.3,60.9,0.9229,2,4,4
2004-04-02 03:00:00,0.9,57.0,11.8,64.3,0.8869,3,4,4
2004-04-02 04:00:00,0.7733149271796909,36.0,11.2,65.9,0.8775,4,4,4
2004-04-02 05:00:00,0.7,51.0,11.3,72.9,0.9738,5,4,4
2004-04-02 06:00:00,1.1,93.0,11.4,71.8,0.9671,6,4,4
2004-04-02 07:00:00,2.6,284.0,11.9,73.7,1.0254,7,4,4
2004-04-02 08:00:00,3.9,486.0,12.6,70.2,1.0221,8,4,4
2004-04-02 09:00:00,5.0,798.0,13.6,65.3,1.0136,9,4,4
2004-04-02 10:00:00,3.3,524.0,16.9,52.3,1.0013,10,4,4
2004-04-02 11:00:00,2.9,468.0,19.4,44.1,0.9855,11,4,4
2004-04-02 12:00:00,3.1,454.0,22.9,33.8,0.9322,12,4,4
2004-04-02 13:00:00,3.0,461.0,23.6,31.3,0.9001,13,4,4
2004-04-02 14:00:00,2.7,391.0,24.7,30.5,0.9371,14,4,4
2004-04-02 15:00:00,2.7,337.0,26.1,27.3,0.9101,15,4,4
2004-04-02 16:00:00,2.6,297.0,27.6,22.8,0.8288,16,4,4
2004-04-02 17:00:00,3.7,588.0,26.9,22.3,0.7792,17,4,4
2004-04-02 18:00:00,4.5,721.0,24.3,30.1,0.9012,18,4,4
2004-04-02 19:00:00,4.7,710.0,21.2,40.1,0.9978,19,4,4
2004-04-02 20:00:00,5.5,787.0,19.4,42.5,0.9483,20,4,4
2004-04-02 21:00:00,3.0,415.0,18.5,43.0,0.9074,21,4,4
2004-04-02 22:00:00,1.9,245.0,17.8,47.0,0.9467,22,4,4
2004-04-02 23:00:00,2.3,294.0,16.8,53.2,1.01,23,4,4
2004-04-03 00:00:00,1.6,139.0,17.1,51.8,0.999,0,5,4
2004-04-03 01:00:00,1.3,98.0,16.2,54.2,0.9933,1,5,4
2004-04-03 02:00:00,1.2,88.0,15.1,58.2,0.9886,2,5,4
2004-04-03 03:00:00,0.9,66.0,15.1,57.6,0.9796,3,5,4
2004-04-03 04:00:00,0.8,57.0,14.5,58.0,0.9488,4,5,4
2004-04-03 05:00:00,0.8,57.0,13.7,61.6,0.9631,5,5,4
2004-04-03 06:00:00,0.9,60.0,13.9,59.6,0.9408,6,5,4
2004-04-03 07:00:00,2.0,200.0,13.3,61.7,0.9399,7,5,4
2004-04-03 08:00:00,3.0,451.0,15.1,55.8,0.9486,8,5,4
2004-04-03 09:00:00,3.1,422.0,17.0,50.5,0.9684,9,5,4
2004-04-03 10:00:00,2.7485504927942452,227.41510119047626,19.7,43.3,0.9837,10,5,4
2004-04-03 11:00:00,2.69763322876198,230.95863492063498,20.7,41.7,1.0092,11,5,4
2004-04-03 12:00:00,2.7991675646113134,235.27414947089943,23.3,35.8,1.0098,12,5,4
2004-04-03 13:00:00,2.2170720439210774,197.80532539682537,23.8,30.5,0.8897,13,5,4
2004-04-03 14:00:00,2.0141458492488273,185.57304960317452,24.8,27.0,0.8325,14,5,4
2004-04-03 15:00:00,2.0945480928749567,209.85275992063504,25.0,27.5,0.8575,15,5,4
2004-04-03 16:00:00,2.36526171590133,230.60655952380955,25.8,26.5,0.8675,16,5,4
2004-04-03 17:00:00,2.5212030397842895,236.73439748677237,25.1,27.1,0.8496,17,5,4
2004-04-03 18:00:00,3.054318895293158,294.34230820105836,23.7,28.6,0.8273,18,5,4
2004-04-03 19:00:00,4.943544582732076,346.8006985329485,22.1,36.8,0.9681,19,5,4
2004-04-03 20:00:00,3.0835341269841288,239.21230886243382,19.9,47.5,1.0912,20,5,4
2004-04-03 21:00:00,1.9529733530183777,168.80776851851846,18.7,50.4,1.0772,21,5,4
2004-04-03 22:00:00,3.100092328042328,226.89251406926405,18.1,51.3,1.0587,22,5,4
2004-04-03 23:00:00,2.186615364926018,151.5425734126984,17.5,53.8,1.0648,23,5,4
2004-04-04 00:00:00,1.889734222676733,133.96791865079373,16.7,56.5,1.0634,0,6,4
2004-04-04 01:00:00,1.795609597477686,114.6343525132275,15.9,59.2,1.0635,1,6,4
2004-04-04 02:00:00,1.3761825478566092,78.80249007936507,15.2,62.4,1.0726,2,6,4
2004-04-04 03:00:00,1.6447462601017693,116.99613690476193,14.7,65.0,1.0766,3,6,4
2004-04-04 04:00:00,0.9663535431259169,59.11750793650796,14.3,65.3,1.0594,4,6,4
2004-04-04 05:00:00,0.9169293457522769,55.513708333333376,13.7,66.5,1.0393,5,6,4
2004-04-04 06:00:00,1.1635351408939807,69.11531283068776,12.9,69.1,1.0264,6,6,4
2004-04-04 07:00:00,0.967922642128837,60.16719642857145,13.7,64.8,1.0135,7,6,4
2004-04-04 08:00:00,1.0621059792142076,65.78501124338622,15.3,59.0,1.0181,8,6,4
2004-04-04 09:00:00,1.9854967927237248,147.2403994708995,18.1,49.8,1.0272,9,6,4
2004-04-04 10:00:00,2.2079606793793833,174.8998551587301,21.5,40.7,1.0301,10,6,4
2004-04-04 11:00:00,1.8667571660684605,147.00239021164015,23.3,37.1,1.0457,11,6,4
2004-04-04 12:00:00,1.978410666758274,178.64186640211628,25.1,33.8,1.0594,12,6,4
2004-04-04 13:00:00,1.6743454166755707,146.62817394179902,25.6,32.1,1.0393,13,6,4
2004-04-04 14:00:00,1.5813354286630672,128.53361243386252,25.8,31.1,1.0143,14,6,4
2004-04-04 15:00:00,2.094770190267661,202.6489087301588,26.1,30.8,1.0253,15,6,4
2004-04-04 16:00:00,2.2059608718133714,195.32513822751318,24.4,36.0,1.085,16,6,4
2004-04-04 17:00:00,2.2579704430154575,207.8031587301588,23.0,36.2,1.0053,17,6,4
2004-04-04 18:00:00,2.209063383694923,205.79837103174603,22.1,39.3,1.0336,18,6,4
2004-04-04 19:00:00,2.749364374745625,224.014468915344,19.8,44.6,1.0208,19,6,4
2004-04-04 20:00:00,2.406294939759528,180.10233928571424,18.5,48.9,1.0323,20,6,4
2004-04-04 21:00:00,1.2022012983731394,88.04169179894183,16.6,56.1,1.0481,21,6,4
2004-04-04 22:00:00,2.075239066115826,149.15095436507954,15.8,58.8,1.0464,22,6,4
2004-04-04 23:00:00,2.0867219533402706,133.29869775132278,15.3,60.8,1.0501,23,6,4
2004-04-05 00:00:00,1.392838933491824,72.5182023809524,14.7,64.4,1.0717,0,0,4
2004-04-05 01:00:00,0.849808220768439,48.720596200096224,14.8,63.3,1.0584,1,0,4
2004-04-05 02:00:00,0.8563458867065106,48.00619708994713,15.0,61.5,1.0418,2,0,4
2004-04-05 03:00:00,0.43995402959817415,34.869578703703716,15.5,56.9,0.9961,3,0,4
2004-04-05 04:00:00,0.45623028464159215,35.16471164021164,16.0,54.0,0.9742,4,0,4
2004-04-05 05:00:00,0.9099377711307369,56.97347420634924,13.5,63.9,0.9809,5,0,4
2004-04-05 06:00:00,1.6818209018452464,126.62533994709005,12.9,65.3,0.9688,6,0,4
2004-04-05 07:00:00,2.8026173231645632,212.06036111111118,13.4,62.5,0.9582,7,0,4
2004-04-05 08:00:00,4.53743763736264,325.97351653439165,14.5,58.8,0.963,8,0,4
2004-04-05 09:00:00,3.001895436507938,292.15336441798945,15.3,56.7,0.9773,9,0,4
2004-04-05 10:00:00,3.1,424.0,15.6,57.4,1.0075,10,0,4
2004-04-05 11:00:00,3.0,339.0,16.6,55.2,1.0382,11,0,4
2004-04-05 12:00:00,3.2,445.0,17.0,54.3,1.0434,12,0,4
2004-04-05 13:00:00,3.1,535.0,18.0,51.5,1.0552,13,0,4
2004-04-05 14:00:00,2.5,278.0,19.5,47.5,1.0653,14,0,4
2004-04-05 15:00:00,2.1,256.0,21.6,41.7,1.0606,15,0,4
2004-04-05 16:00:00,2.0,245.0,22.2,38.3,1.0106,16,0,4
2004-04-05 17:00:00,3.2,458.0,20.3,42.8,1.0053,17,0,4
2004-04-05 18:00:00,4.1,710.0,19.7,45.4,1.0312,18,0,4
2004-04-05 19:00:00,3.9,678.0,18.8,47.5,1.0199,19,0,4
2004-04-05 20:00:00,3.1,436.0,17.9,49.4,1.0064,20,0,4
2004-04-05 21:00:00,2.0,178.0,17.5,50.9,1.009,21,0,4
2004-04-05 22:00:00,1.7,160.0,17.4,51.8,1.023,22,0,4
2004-04-05 23:00:00,1.6,177.0,17.0,53.9,1.0363,23,0,4
2004-04-06 00:00:00,1.0,101.0,16.6,55.4,1.0408,0,1,4
2004-04-06 01:00:00,0.8,66.0,15.9,57.0,1.0224,1,1,4
2004-04-06 02:00:00,0.5,40.0,15.0,59.2,1.0059,2,1,4
2004-04-06 03:00:00,0.5,54.0,14.5,61.4,1.0041,3,1,4
2004-04-06 04:00:00,0.5,39.0,14.1,61.6,0.9883,4,1,4
2004-04-06 05:00:00,0.8,62.0,14.6,58.8,0.9711,5,1,4
2004-04-06 06:00:00,1.7,120.0,14.4,58.9,0.9594,6,1,4
2004-04-06 07:00:00,4.5,599.0,15.3,55.2,0.9538,7,1,4
2004-04-06 08:00:00,6.2,1084.0,16.2,52.5,0.9576,8,1,4
2004-04-06 09:00:00,4.4,776.0,18.4,46.3,0.9734,9,1,4
2004-04-06 10:00:00,2.9,470.0,19.6,41.8,0.9407,10,1,4
2004-04-06 11:00:00,1.6,169.0,20.2,40.1,0.937,11,1,4
2004-04-06 12:00:00,2.6,304.0,20.9,36.6,0.8939,12,1,4
2004-04-06 13:00:00,2.9,405.0,20.4,34.7,0.8229,13,1,4
2004-04-06 14:00:00,2.5,297.0,19.3,35.4,0.7813,14,1,4
2004-04-06 15:00:00,1.9,220.0,18.6,36.9,0.7829,15,1,4
2004-04-06 16:00:00,1.9,226.0,18.8,36.8,0.7883,16,1,4
2004-04-06 17:00:00,2.7,456.0,17.5,40.6,0.8068,17,1,4
2004-04-06 18:00:00,3.0,470.0,16.8,44.3,0.8428,18,1,4
2004-04-06 19:00:00,3.3,503.0,16.3,47.7,0.8746,19,1,4
2004-04-06 20:00:00,3.2,459.0,15.6,50.7,0.8947,20,1,4
2004-04-06 21:00:00,1.8,227.0,15.7,49.4,0.8768,21,1,4
2004-04-06 22:00:00,1.3,152.0,15.8,48.6,0.8653,22,1,4
2004-04-06 23:00:00,1.1,94.0,15.7,47.0,0.8325,23,1,4
2004-04-07 00:00:00,0.9,93.0,15.7,45.9,0.8121,0,2,4
2004-04-07 01:00:00,0.7,49.0,15.6,44.9,0.792,1,2,4
2004-04-07 02:00:00,0.4,30.0,15.6,44.4,0.7827,2,2,4
2004-04-07 03:00:00,0.3,30.0,16.1,42.4,0.7718,3,2,4
2004-04-07 04:00:00,0.3,30.0,15.7,45.4,0.8063,4,2,4
2004-04-07 05:00:00,0.3,32.0,15.3,50.1,0.8617,5,2,4
2004-04-07 06:00:00,0.8,59.0,14.2,58.6,0.9443,6,2,4
2004-04-07 07:00:00,2.8,277.0,14.3,58.2,0.9431,7,2,4
2004-04-07 08:00:00,3.1,454.0,15.0,52.0,0.8817,8,2,4
2004-04-07 09:00:00,2.3,211.0,13.6,61.4,0.9519,9,2,4
2004-04-07 10:00:00,1.6,196.0,16.1,53.1,0.9675,10,2,4
2004-04-07 11:00:00,1.5,110.0,16.6,44.3,0.8294,11,2,4
2004-04-07 12:00:00,1.6,164.0,17.4,40.3,0.7922,12,2,4
2004-04-07 13:00:00,1.8,151.0,18.1,42.2,0.8679,13,2,4
2004-04-07 14:00:00,1.4,112.0,14.4,51.8,0.8433,14,2,4
2004-04-07 15:00:00,1.9,117.0,10.9,76.4,0.9953,15,2,4
2004-04-07 16:00:00,1.2,120.0,16.4,47.7,0.8819,16,2,4
2004-04-07 17:00:00,2.3,251.0,18.0,37.1,0.7598,17,2,4
2004-04-07 18:00:00,3.3,435.0,14.7,48.7,0.8089,18,2,4
2004-04-07 19:00:00,3.1,345.0,11.3,71.3,0.9514,19,2,4
